epoch,loss,val_loss,train_time
0,0.15905179494693528,0.07204186916351318,1.9782037734985352
1,0.059966020361400134,0.014377179555594921,0.4242100715637207
2,0.02666763691043316,0.013421273790299892,0.6252546310424805
3,0.011756230984317663,0.007738267537206411,0.5137484073638916
4,0.012161246383588755,0.007782288361340761,1.0154850482940674
5,0.011237494084798669,0.007061775773763657,0.7114753723144531
6,0.009883964748569354,0.008750922046601772,0.6109552383422852
7,0.010706233106912759,0.008128128945827484,0.5195839405059814
8,0.009623412748228057,0.00655701756477356,0.5134847164154053
9,0.00912426117935086,0.0063674733974039555,0.5649216175079346
10,0.008958887486265246,0.006280106492340565,1.0687446594238281
11,0.008426414071227399,0.0066476608626544476,0.7158057689666748
12,0.008323890346784614,0.006595897022634745,0.8734645843505859
13,0.008113986553992166,0.006221238523721695,0.9152853488922119
14,0.008002167254755879,0.006178590469062328,0.8703103065490723
15,0.00781855008725662,0.006269102916121483,0.9549615383148193
16,0.007671796115662781,0.006393470801413059,0.8328044414520264
17,0.007624603080104104,0.006231614388525486,0.7518088817596436
18,0.0075047200003966206,0.00608629547059536,0.9791932106018066
19,0.0073894640129540425,0.006168368272483349,0.8458828926086426
20,0.007350966968743093,0.006223401986062527,0.7565057277679443
21,0.007270803276020715,0.006052634213119745,0.8753972053527832
22,0.007281832588897383,0.006036630365997553,0.8376741409301758
23,0.007191899706918057,0.00608903868123889,0.6623480319976807
24,0.007132930460228102,0.006022972520440817,0.7927708625793457
25,0.007103171063410365,0.006000503897666931,0.9278697967529297
26,0.007095961424509066,0.006049808580428362,0.8630969524383545
27,0.007043594798626462,0.005958302412182093,0.7614428997039795
28,0.007056859377655744,0.00594199588522315,0.8027627468109131
29,0.007003919096898235,0.005977640859782696,0.8235490322113037
30,0.00697942803111246,0.005907791666686535,0.812514066696167
31,0.006931772950202412,0.005854754708707333,0.7564449310302734
32,0.006934279355062621,0.005830954760313034,0.7697234153747559
33,0.006879540005319319,0.005827310960739851,0.7667977809906006
34,0.006865121469098617,0.005798413418233395,0.6171524524688721
