17/06/2020 10:56:14,3425.1793212890625,5719.191419080811,5.529058397313919
17/06/2020 11:09:24,3277.1713344029017,5602.536134105232,5.116152573616163
17/06/2020 11:37:59,2720.267735072545,4713.094114428872,4.4127614319724655
17/06/2020 17:22:56,2972.7545340401784,5029.529142684205,4.799753091239315
17/06/2020 17:36:07,3180.6740199497767,5516.294127675449,5.073824825941607
17/06/2020 17:47:22,3126.1571742466517,5388.638339273055,5.004703425995806
17/06/2020 17:57:28,3120.4820731026784,5333.180448637049,5.006765792464864
17/06/2020 18:06:10,2972.2916259765625,4947.922944872441,4.9276837924633625
17/06/2020 18:06:43,2972.2916259765625,4947.922944872441,4.9276837924633625
17/06/2020 18:08:19,2972.2916259765625,4947.922944872441,4.9276837924633625
17/06/2020 18:28:13,3348.125994001116,5949.1963571916685,5.204231596785832
17/06/2020 18:29:29,4657.033987862723,7803.5709570599865,7.359467249967906
17/06/2020 18:29:46,3348.125994001116,5949.1963571916685,5.204231596785832
