16/06/2020 15:15:35,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 15:18:35,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:52:00,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:53:10,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:53:28,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:54:15,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:54:34,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:55:24,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:57:40,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 21:58:14,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 22:01:30,3016.318166577253,4312.139117506189,4.864568420889592
16/06/2020 22:05:59,3018.434666711373,4315.367939732348,4.866982362380806
16/06/2020 22:10:43,3034.5021291577254,4334.540237490571,4.8944646171818755
