epoch,loss,val_loss,train_time
0,0.10108203668330924,0.02478085830807686,6.709794044494629
1,0.020039103919305558,0.013013177551329136,3.026886463165283
2,0.016054339427056773,0.017133191227912903,3.187174081802368
3,0.015492320590799108,0.007392957806587219,2.9103007316589355
4,0.010782324344020438,0.007126305717974901,2.9548912048339844
5,0.008983867799652968,0.009201297536492348,3.0584657192230225
6,0.0087563733293398,0.007421364076435566,2.8136653900146484
7,0.00869326268741787,0.006998792756348848,2.8948006629943848
8,0.008074697666758574,0.007315729279071093,2.801800489425659
9,0.007801958373103688,0.007223408669233322,2.787139415740967
10,0.007518756742306373,0.007257306482642889,2.8003761768341064
11,0.007378712719948948,0.006635596510022879,2.869490146636963
12,0.007421502206823974,0.006473661866039038,2.9214725494384766
13,0.007287468713825193,0.006363777909427881,2.860712766647339
14,0.007039420829348515,0.006342593114823103,3.0230026245117188
15,0.007174009480920809,0.006272722501307726,3.3021905422210693
16,0.007005632798733791,0.006022373214364052,2.9017279148101807
17,0.006838498289129787,0.006081865634769201,2.8544840812683105
18,0.006832589422736098,0.0060282680206000805,2.867090940475464
19,0.006692599243853117,0.0059492201544344425,2.885262966156006
20,0.006747155656093445,0.005848859436810017,2.8634033203125
21,0.006654286917760992,0.00578408595174551,2.9058279991149902
22,0.006608401200125536,0.005745650734752417,2.855620861053467
23,0.00654302689206856,0.005635685753077269,2.9032206535339355
24,0.0064993280360685435,0.005546887870877981,3.0413410663604736
25,0.006464070972167725,0.005499820690602064,2.9635536670684814
26,0.0064145199730933095,0.005454599391669035,3.1255319118499756
27,0.006387909007405297,0.005435239989310503,2.8649351596832275
28,0.006375040177889583,0.005439797416329384,2.797711133956909
29,0.006326978972895346,0.005348989274352789,2.908158779144287
30,0.006328757525834778,0.005306049715727568,2.9805195331573486
31,0.006258477704874899,0.005198707804083824,2.9317398071289062
32,0.006285892388989204,0.005131633020937443,2.9308743476867676
33,0.0062766493259616704,0.0050294408574700356,2.878380298614502
34,0.006113974803196938,0.005035323090851307,2.7547690868377686
